community,tier,post_id,item_id,parent_id,is_post,thread_depth,author,title,body,body_length,has_link,has_code,score,reaction_count,num_replies,created_utc,discussion_number,discussion_title,discussion_category,discussion_state,is_answered,is_accepted_answer,tags,url,date,week,year_week,time_to_first_reply_hrs,replied_within_24h,is_ghost_post,is_first_contribution,author_total_contributions
vercel/next.js,popular,D_kwDOBC3Cis4AkH2x,D_kwDOBC3Cis4AkH2x,,True,1,abhishekmardiya,[SEO] _next Folder Being Crawled by Search Engines,"### Summary I’ve noticed that the `_next` directory is being crawled by search engines. Since this folder contains build assets (JS, CSS, chunks, etc.), I believe it shouldn’t be indexed. From an SEO perspective, allowing _next to be crawled may: - Waste crawl budget - Expose unnecessary internal build files - Potentially create duplicate or irrelevant indexed URLs <img width=""1101"" height=""393"" alt=""Screenshot 2026-02-13 at 10 35 24 AM"" src=""https://github.com/user-attachments/assets/635b50aa-ba8c-4a6d-98b0-6419b446625a"" /> However, I asked AI about this and received the following explanation: > Search engines crawl the `/_next/` folder because your HTML pages reference those JavaScript files, and Google needs them to properly render your site. These files are static build assets, not actual web pages, so it is completely normal for them to appear as “Crawled – currently not indexed” in Search Console. They are required for rendering but are not meant to be indexed. **You should not block `/_next/` in your `robots.txt`**, as doing so could prevent Google from rendering your pages correctly and potentially harm SEO. This behavior is expected and not an issue. However, I’m not fully confident about this explanation and would like confirmation from the community. ### Additional information _No response_ ### Example _No response_",1383,True,True,1,1,1,2026-02-13 05:15:59+00:00,89939,[SEO] _next Folder Being Crawled by Search Engines,Help,open,False,False,,https://github.com/vercel/next.js/discussions/89939,2026-02-13,7,2026-W06,4.4875,True,False,True,1
vercel/next.js,popular,D_kwDOBC3Cis4AkH2x,DC_kwDOBC3Cis4A8P69,D_kwDOBC3Cis4AkH2x,False,2,icyJoseph,,"I guess, as long as these don't return HTML, then it should be fine. Like, the bot fetches that JS to run the page, but it doesn't go and index it. Reverse the question, can you search a page by using ""actual code"" included in that page - AFAIK, nope. Not a bad idea to use a robots.txt though, it has a use case of course. Keep _next/static reachable though. Some SEO gurú expert might overrule me here though.",418,False,False,0,1,0,2026-02-13 09:45:14+00:00,89939,[SEO] _next Folder Being Crawled by Search Engines,Help,open,False,False,,https://github.com/vercel/next.js/discussions/89939#discussioncomment-15793853,2026-02-13,7,2026-W06,4.4875,True,False,True,3
vercel/next.js,popular,D_kwDOBC3Cis4AkHx-,D_kwDOBC3Cis4AkHx-,,True,1,DukMfg000,Turbopack Error: Failed to write app endpoint /page,Turbopack version: `23c46498` Next.js version: `0.0.0` Error message: ``` Failed to write app endpoint /page Caused by: - [project]/apps/web/app/globals.css [app-client] (css) - failed to write to C:\Users\dulguun.ga\Desktop\hi\nadashop\apps\web\.next\dev\build\postcss.js - There is not enough space on the disk. (os error 112) Debug info: - Execution of get_written_endpoint_with_issues_operation failed - Execution of endpoint_write_to_disk failed - Execution of <AppEndpoint as Endpoint>::output failed - Failed to write app endpoint /page - Execution of AppEndpoint::output failed - Execution of AppProject::app_module_graphs failed - Execution of *<AppEndpoint as Endpoint>::additional_entries failed - Execution of *ModuleGraph::from_graphs failed - Execution of SingleModuleGraph::new_with_entries_visited_intern failed - [project]/apps/web/app/globals.css [app-client] (css) - Execution of primary_chunkable_referenced_modules failed - Execution of <CssModuleAsset as Module>::references failed - Execution of parse_css failed - Execution of <PostCssTransformedAsset as Asset>::content failed - Execution of PostCssTransformedAsset::process failed - Execution of evaluate_webpack_loader failed - Execution of get_evaluate_pool failed - failed to write to C:\Users\dulguun.ga\Desktop\hi\nadashop\apps\web\.next\dev\build\postcss.js - There is not enough space on the disk. (os error 112) ```,1434,False,True,1,1,1,2026-02-13 03:46:56+00:00,89938,Turbopack Error: Failed to write app endpoint /page,Turbopack Error Report,open,False,False,,https://github.com/vercel/next.js/discussions/89938,2026-02-13,7,2026-W06,25.19611111111111,False,False,True,1
vercel/next.js,popular,D_kwDOBC3Cis4AkHx-,DC_kwDOBC3Cis4A8SCd,D_kwDOBC3Cis4AkHx-,False,2,pac-son,,has this error been fixed,25,False,False,0,0,1,2026-02-14 04:58:42+00:00,89938,Turbopack Error: Failed to write app endpoint /page,Turbopack Error Report,open,False,False,,https://github.com/vercel/next.js/discussions/89938#discussioncomment-15802525,2026-02-14,7,2026-W06,25.19611111111111,False,False,True,2
vercel/next.js,popular,D_kwDOBC3Cis4AkHx-,DC_kwDOBC3Cis4A8SCh,DC_kwDOBC3Cis4A8SCd,False,3,pac-son,,i just encountered this,23,False,False,0,0,0,2026-02-14 05:00:13+00:00,89938,Turbopack Error: Failed to write app endpoint /page,Turbopack Error Report,open,False,False,,https://github.com/vercel/next.js/discussions/89938#discussioncomment-15802529,2026-02-14,7,2026-W06,25.19611111111111,False,False,False,2
vercel/next.js,popular,D_kwDOBC3Cis4AkHo3,D_kwDOBC3Cis4AkHo3,,True,1,WorkAttackDev,Turbopack Error: Failed to write app endpoint /page,Turbopack version: `23c46498` Next.js version: `0.0.0` Error message: ``` Failed to write app endpoint /page Caused by: - [project]/src/app/globals.css [app-client] (css) - failed to receive message - reading packet length - An existing connection was forcibly closed by the remote host. (os error 10054) Debug info: - Execution of get_written_endpoint_with_issues_operation failed - Execution of endpoint_write_to_disk failed - Execution of <AppEndpoint as Endpoint>::output failed - Failed to write app endpoint /page - Execution of AppEndpoint::output failed - Execution of AppProject::app_module_graphs failed - Execution of *<AppEndpoint as Endpoint>::additional_entries failed - Execution of *ModuleGraph::from_graphs failed - Execution of SingleModuleGraph::new_with_entries_visited_intern failed - [project]/src/app/globals.css [app-client] (css) - Execution of primary_chunkable_referenced_modules failed - Execution of <CssModuleAsset as Module>::references failed - Execution of parse_css failed - Execution of <PostCssTransformedAsset as Asset>::content failed - Execution of PostCssTransformedAsset::process failed - Execution of evaluate_webpack_loader failed - failed to receive message - reading packet length - An existing connection was forcibly closed by the remote host. (os error 10054) ```,1347,False,True,1,1,0,2026-02-13 00:27:03+00:00,89932,Turbopack Error: Failed to write app endpoint /page,Turbopack Error Report,open,False,False,,https://github.com/vercel/next.js/discussions/89932,2026-02-13,7,2026-W06,,False,True,True,1
vercel/next.js,popular,D_kwDOBC3Cis4AkHoP,D_kwDOBC3Cis4AkHoP,,True,1,MaestroDev19,Turbopack Error: Failed to write app endpoint /(auth)/page,Turbopack version: `23c46498` Next.js version: `0.0.0` Error message: ``` Failed to write app endpoint /(auth)/page Caused by: - [project]/Documents/Projects/pantry/my-app/app/globals.css [app-client] (css) - failed to write to C:\Users\charl\Documents\Projects\pantry\my-app\.next\dev\build\postcss.js - Insufficient system resources exist to complete the requested service. (os error 1450) Debug info: - Execution of get_written_endpoint_with_issues_operation failed - Execution of endpoint_write_to_disk failed - Execution of <AppEndpoint as Endpoint>::output failed - Failed to write app endpoint /(auth)/page - Execution of AppEndpoint::output failed - Execution of AppProject::app_module_graphs failed - Execution of *<AppEndpoint as Endpoint>::additional_entries failed - Execution of *ModuleGraph::from_graphs failed - Execution of SingleModuleGraph::new_with_entries_visited_intern failed - [project]/Documents/Projects/pantry/my-app/app/globals.css [app-client] (css) - Execution of primary_chunkable_referenced_modules failed - Execution of <CssModuleAsset as Module>::references failed - Execution of parse_css failed - Execution of <PostCssTransformedAsset as Asset>::content failed - Execution of PostCssTransformedAsset::process failed - Execution of evaluate_webpack_loader failed - Execution of get_evaluate_pool failed - failed to write to C:\Users\charl\Documents\Projects\pantry\my-app\.next\dev\build\postcss.js - Insufficient system resources exist to complete the requested service. (os error 1450) ```,1560,False,True,1,1,0,2026-02-13 00:14:32+00:00,89931,Turbopack Error: Failed to write app endpoint /(auth)/page,Turbopack Error Report,open,False,False,,https://github.com/vercel/next.js/discussions/89931,2026-02-13,7,2026-W06,,False,True,True,1
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Aj278,D_kwDOAARxQc4Aj278,,True,1,redat00,Cannot create an alias that uses `cd` : `string not in pwd`,"Hey! I wanted to create a simple function, that would allow me to navigate more easily inside my common folders, and subfolders. For example if I type `ts infra` it takes me to `/home/redat00/Documents/testing/infra`. Here is the code I came up with, that works flawlessly with bash, but not with oh-my-zsh. I think that oh-my-zsh might be interfering with it, preventing it from working. Do anyone have an idea on what the issue might be ? ```zsh function ts() { cd ""$HOME/Documents/testing/$1"" } ``` The error I get is : ``` ts infra cd: string not in pwd: /home/redat00/Documents/testing/ ``` Thanks in advance!",642,False,True,1,1,2,2026-01-28 14:51:42+00:00,13544,Cannot create an alias that uses `cd` : `string not in pwd`,Help,answered,True,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13544,2026-01-28,5,2026-W04,17.64638888888889,True,False,True,3
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Aj278,DC_kwDOAARxQc4A7pt5,D_kwDOAARxQc4Aj278,False,2,mcornella,,"Probably `cd` is aliased or a function, but I don't think we do that in Oh My Zsh. Maybe it's a remnant of an old configuration in your zshrc file. You can check with ```sh which -a cd ```",189,False,True,0,0,1,2026-01-29 08:30:29+00:00,13544,Cannot create an alias that uses `cd` : `string not in pwd`,Help,answered,True,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13544#discussioncomment-15637369,2026-01-29,5,2026-W04,17.64638888888889,True,False,False,9
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Aj278,DC_kwDOAARxQc4A7pvI,DC_kwDOAARxQc4A7pt5,False,3,redat00,,"Yeah I think it's not related to oh-my-zsh, but to ZSH itself. The output tells me it's a ""shell built-in command"" ``` $ which -a cd cd: shell built-in command ```",170,False,True,0,0,0,2026-01-29 08:40:05+00:00,13544,Cannot create an alias that uses `cd` : `string not in pwd`,Help,answered,True,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13544#discussioncomment-15637448,2026-01-29,5,2026-W04,17.64638888888889,True,False,False,3
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Aj278,DC_kwDOAARxQc4A7wQg,D_kwDOAARxQc4Aj278,False,2,okapia,,"The exact error message implies that zsh's `cd` command is receiving two arguments. I'm not quite sure how that could be the case for the function you list. In zsh, you can, e.g. `cd 00 01` and it will do a substitution on the current directory, e.g. changing from `/home/redat00/Documents` to `/home/redat01/Documents`. If `cd` could be wrapped with a function or alias, try prefixing it with `builtin` or just quote it, `\cd`. Also try using something like `printf '>%s\n<'` instead of cd to print the arguments. I'd also suggest using a named directory instead of the `cd` wrapper: `hash -d ts=/home/redat00/Documents/testing`. Named directories have the advantage of working anywhere on the command-line and not just with cd, in this case `~ts`.",759,False,True,0,0,1,2026-02-01 12:24:49+00:00,13544,Cannot create an alias that uses `cd` : `string not in pwd`,Help,answered,True,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13544#discussioncomment-15664160,2026-02-01,5,2026-W04,17.64638888888889,True,False,True,1
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4Aj278,DC_kwDOAARxQc4A7whO,DC_kwDOAARxQc4A7wQg,False,3,redat00,,"Thanks for the suggestion! I have no idea why, but for some reason the next day, after a reboot, the function started working as expected. Really absolutely no idea what was going on. But quite happy that it works. But thanks for the suggestions ! I didn't know about named directory.",285,False,False,0,0,0,2026-02-01 16:27:09+00:00,13544,Cannot create an alias that uses `cd` : `string not in pwd`,Help,answered,True,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13544#discussioncomment-15665230,2026-02-01,5,2026-W04,17.64638888888889,True,False,False,3
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AjtHw,D_kwDOAARxQc4AjtHw,,True,1,boyzoid,Git Branch Does Not Appear on Prompt on some Mac OS,"### Describe the bug When I am in a Git directory, I do not see the Git Branch name in the prompt. There are no errors, but I do nto see the branch name. I am running Oh My Zsh on a MacBook Pro with an M4 Max chip running Tahoe 26.2. I have installed a version of zsh from Homebrew. I have the same installation setup on another machine with an M1 Pro chip (also running Tahoe 26.2), and everything works as expected. ### Steps to reproduce Install zsh on a MacBook Pro with an M4 Max chip. navigate to a Git directory Not see branch name. ### Expected behavior The Giot branch anme should appear in the prompt. ### Screenshots and recordings _No response_ ### OS / Linux distribution MacOS Tahoe 26.2 ### Zsh version 5.9 ### Oh My Zsh version master (ec14da7) ### Terminal emulator Terminal.app, Tabby ### If using WSL on Windows, which version of WSL None ### Additional context _No response_",914,False,False,1,1,8,2026-01-15 18:47:12+00:00,13526,Git Branch Does Not Appear on Prompt on some Mac OS,Help,open,False,False,"[""Support""]",https://github.com/ohmyzsh/ohmyzsh/discussions/13526,2026-01-15,3,2026-W02,16.389722222222222,True,False,True,6
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AjtHw,DC_kwDOAARxQc4A7QBv,D_kwDOAARxQc4AjtHw,False,2,carlosala,,Could you share you zshrc? It is for sure a configuration thing.,64,False,False,0,0,0,2026-01-16 11:10:35+00:00,13526,Git Branch Does Not Appear on Prompt on some Mac OS,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13526#discussioncomment-15532143,2026-01-16,3,2026-W02,16.389722222222222,True,False,False,3
ohmyzsh/ohmyzsh,popular,D_kwDOAARxQc4AjtHw,DC_kwDOAARxQc4A7QBw,D_kwDOAARxQc4AjtHw,False,2,boyzoid,,"Carlos, Here is the zshrc file I am using. ```# If you come from bash you might have to change your $PATH. # export PATH=$HOME/bin:$HOME/.local/bin:/usr/local/bin:$PATH # Path to your Oh My Zsh installation. export ZSH=""$HOME/.oh-my-zsh"" # Set name of the theme to load --- if set to ""random"", it will # load a random theme each time Oh My Zsh is loaded, in which case, # to know which specific one was loaded, run: echo $RANDOM_THEME # See https://github.com/ohmyzsh/ohmyzsh/wiki/Themes ZSH_THEME=""avit"" # Set list of themes to pick from when loading at random # Setting this variable when ZSH_THEME=random will cause zsh to load # a theme from this variable instead of looking in $ZSH/themes/ # If set to an empty array, this variable will have no effect. # ZSH_THEME_RANDOM_CANDIDATES=( ""robbyrussell"" ""agnoster"" ) # Uncomment the following line to use case-sensitive completion. # CASE_SENSITIVE=""true"" # Uncomment the following line to use hyphen-insensitive completion. # Case-sensitive completion must be off. _ and - will be interchangeable. # HYPHEN_INSENSITIVE=""true"" # Uncomment one of the following lines to change the auto-update behavior # zstyle ':omz:update' mode disabled # disable automatic updates # zstyle ':omz:update' mode auto # update automatically without asking # zstyle ':omz:update' mode reminder # just remind me to update when it's time # Uncomment the following line to change how often to auto-update (in days). # zstyle ':omz:update' frequency 13 # Uncomment the following line if pasting URLs and other text is messed up. # DISABLE_MAGIC_FUNCTIONS=""true"" # Uncomment the following line to disable colors in ls. # DISABLE_LS_COLORS=""true"" # Uncomment the following line to disable auto-setting terminal title. DISABLE_AUTO_TITLE=""false"" # Uncomment the following line to enable command auto-correction. # ENABLE_CORRECTION=""true"" # Uncomment the following line to display red dots whilst waiting for completion. # You can also set it to another string to have that shown instead of the default red dots. # e.g. COMPLETION_WAITING_DOTS=""%F{yellow}waiting...%f"" # Caution: this setting can cause issues with multiline prompts in zsh < 5.7.1 (see #5765) # COMPLETION_WAITING_DOTS=""true"" # Uncomment the following line if you want to disable marking untracked files # under VCS as dirty. This makes repository status check for large repositories # much, much faster. # DISABLE_UNTRACKED_FILES_DIRTY=""true"" # Uncomment the following line if you want to change the command execution time # stamp shown in the history command output. # You can set one of the optional three formats: # ""mm/dd/yyyy""|""dd.mm.yyyy""|""yyyy-mm-dd"" # or set a custom format using the strftime function format specifications, # see 'man strftime' for details. # HIST_STAMPS=""mm/dd/yyyy"" # Would you like to use another custom folder than $ZSH/custom? # ZSH_CUSTOM=/path/to/new-custom-folder # Which plugins would you like to load? # Standard plugins can be found in $ZSH/plugins/ # Custom plugins may be added to $ZSH_CUSTOM/plugins/ # Example format: plugins=(rails git textmate ruby lighthouse) # Add wisely, as too many plugins slow down shell startup. plugins=(git zsh-autosuggestions you-should-use zsh-syntax-highlighting) source $ZSH/oh-my-zsh.sh # User configuration # export MANPATH=""/usr/local/man:$MANPATH"" # You may need to manually set your language environment # export LANG=en_US.UTF-8 # Preferred editor for local and remote sessions # if [[ -n $SSH_CONNECTION ]]; then # export EDITOR='vim' # else # export EDITOR='nvim' # fi # Compilation flags # export ARCHFLAGS=""-arch $(uname -m)"" # Set personal aliases, overriding those provided by Oh My Zsh libs, # plugins, and themes. Aliases can be placed here, though Oh My Zsh # users are encouraged to define aliases within a top-level file in # the $ZSH_CUSTOM folder, with .zsh extension. Examples: # - $ZSH_CUSTOM/aliases.zsh # - $ZSH_CUSTOM/macos.zsh # For a full list of active aliases, run `alias`. # # Example aliases # alias zshconfig=""mate ~/.zshrc"" # alias ohmyzsh=""mate ~/.oh-my-zsh""```",4098,True,True,0,0,0,2026-01-16 12:55:23+00:00,13526,Git Branch Does Not Appear on Prompt on some Mac OS,Help,open,False,False,,https://github.com/ohmyzsh/ohmyzsh/discussions/13526#discussioncomment-15532144,2026-01-16,3,2026-W02,16.389722222222222,True,False,False,6
